"";"cod_com";"COMUNA";"ID_MANZ";"MANZ_EN";"ZONA";"ibt";"dim_acc";"iav";"icul";"idep";"isal";"iser";"ise";"dim_amb";"iata";"icv";"dim_soc";"ivi";"isv";"iej";"irh";"iem";"ipj";"dim_seg";"igpe";"igpr";"ilpe";"ilpr";"AREA";"TOTAL_V";"HOG_N";"PERSONAS";"E0A5";"E6A14";"E4A18";"E0A18";"E15A24";"E65YMAS"
"1";13114;13114;"13114011001007";"URBANO";"13114011001";0,831147948942544;0,772741167613897;17,2737636584191;0,174966367965957;0,942475565012316;0,341168574104231;0,931061985974751;0,801795842739175;0,502359321061188;14,4640493392944;17,2458478656594;0,876181070488697;1;0,970986460348162;16,8;0,941176470588235;0,94047619047619;1;0,915402769900657;0,9746;0,8738;0,9609;0,8799;4079,03854723647;94;68;145;18;8;14;31;9;26
"2";13114;13114;"13114011001008";"URBANO";"13114011001";0,826948789040906;0,772741167613897;17,2737636584191;0,174966367965957;0,942475565012316;0,341168574104231;0,931061985974751;0,801795842739175;0,43487751164828;15,0174465179443;0,035790295423641;0,93475024680202;1;0,976076555023923;16,3;1;1;1;0,915402769900657;0,9746;0,8738;0,9609;0,8799;3537,16292321682;76;66;156;19;6;10;30;7;26
"3";13114;13114;"13114011001009";"URBANO";"13114011001";0,876730260095629;0,800914039602241;17,5687956149608;0,176477813091365;1,09169776109283;0,446330857603086;0,860440251610682;1,05139040691666;0,56557744909793;13,5217542648315;41,9161937948012;0,851972494381347;1;0,992486851990984;16,5;0,913838120104439;0,952191235059761;0,947826086956522;0,94496789183849;0,9935;0,8905;0,9761;0,9551;59401,9211597941;484;383;990;86;90;153;211;115;197
"4";13114;13114;"13114011001010";"URBANO";"13114011001";0,848446748718948;0,812305610832533;NA;NA;NA;NA;NA;NA;0,592066196329025;12,6934356689453;67,8377679334327;0,766611528027547;1;1;NA;NA;NA;0,952839404070349;0,93241735121389;0,983;0,8837;0,9597;0,9375;77870,5260565134;1;0;0;0;0;0;0;0;0
"5";13114;13114;"13114011001012";"URBANO";"13114011001";0,857047722617275;0,797782544724535;NA;NA;NA;NA;NA;NA;0,554955302113329;13,915093421936;41,1796335425119;0,821919570590369;NA;NA;NA;NA;NA;0,938526205532646;0,946998664446843;0,9768;0,9111;0,9703;0,9642;2416,80698590912;0;0;0;0;0;0;0;0;0
"6";13114;13114;"13114011001500";"URBANO";"13114011001";0,806991316601448;0,784563669687436;19,7706984908631;0,193369227415245;0,992455357411239;0,291966579053802;1,10448715405577;0,802167844025563;0,489808733602717;14,616250038147;14,215807799748;0,815739456200692;1;0,984591679506934;15,6;0,878962536023055;0,953488372093023;0,952380952380952;0,92530049946029;0,9835;0,8583;0,9738;0,9343;157648,182872866;413;347;949;56;62;105;142;126;189
"7";13114;13114;"13114011001901";"URBANO";"13114011001";0,886391612233013;0,805467468080269;19,3000828931107;0,201405738046951;1,06994034774214;0,361861178834248;1,08324294821801;0,946544291783601;0,59173948691067;12,8501043319702;73,1909790283947;0,871328177153697;1;0,983118088967671;16,4;0,944512946979038;0,95893536121673;0,962406015037594;0,915402769900657;0,9746;0,8738;0,9609;0,8799;228091,88041346;604,984658426377;455,564120690615;988,085435628596;43,2533135550892;33,7038806922773;57,2965971768714;92,1239405588913;74,7102688678813;97,7412540076041
"8";13114;13114;"13114011001901";"URBANO";"13114011001";0,82107844880534;0,777173906587908;17,6251762777377;0,176555146343874;0,965327773691771;0,342169101129275;0,933167391840386;0,844706500476197;0,481407162311616;14,6175193786621;10,949559063564;0,871328177153697;1;0,983118088967671;16,4;0,944512946979038;0,95893536121673;0,962406015037594;0,915402769900657;0,9746;0,8738;0,9609;0,8799;108329,087221206;472,015341573623;355,435879309385;770,914564371404;33,7466864449108;26,2961193077227;44,7034028231286;71,8760594411087;58,2897311321187;76,2587459923958
"9";13114;13114;"13114011002001";"URBANO";"13114011002";0,838635165774345;0,815673549325717;17,1205583477021;0,178481182622142;1,16325313186233;0,491265835010761;0,881100620328398;1,22810173707875;0,517289930782732;14,2618589401245;20,4381068895725;0,799009488833248;1;0,99345977763244;16,1;0,859259259259259;0,934426229508197;0,930232558139535;0,950602828445453;0,9866;0,9097;0,969;0,9684;21562,6030416107;139;135;330;26;28;52;71;43;52
"10";13114;13114;"13114011002002";"URBANO";"13114011002";0,871618921618649;0,809269930446703;16,4355055585171;0,173027884550471;1,18134051561782;0,497859698072208;0,820366180766367;1,20116801230527;0,549476368497201;13,4489507675171;24,4070001215109;0,843234033606862;1;0,987373737373737;16,7;0,90625;0,947368421052632;0,9375;0,950602828445453;0,9866;0,9097;0,969;0,9684;4713,30597098963;72;64;203;24;28;52;68;16;42
"11";13114;13114;"13114011002003";"URBANO";"13114011002";0,855423886962994;0,813592819250648;16,4875550770742;0,174395033093386;1,16771745206184;0,496631682819422;0,859868706836998;1,25855338271216;0,548751594020007;13,7794485092163;28,3451456754556;0,805262281385393;1;1;16,5;0,863436123348018;0,953488372093023;0,882352941176471;0,950602828445453;0,9866;0,9097;0,969;0,9684;25191,7453615775;249;227;612;55;50;93;138;68;145
"12";13114;13114;"13114011002004";"URBANO";"13114011002";0,789982411190882;0,809534055127539;16,5021435400387;0,174841306168401;1,11946979551448;0,487404424396714;0,886045081082644;1,17498406465717;0,462054620085758;14,4059295654297;0;0,757119792960657;1;0,967532467532467;14,4;0,785714285714286;0,953488372093023;1;0,950602828445453;0,9866;0,9097;0,969;0,9684;5031,37259715433;28;28;86;5;7;13;16;16;16
"13";13114;13114;"13114011002005";"URBANO";"13114011002";0,818112252117417;0,809278792444523;16,5723590429628;0,175567321062979;1,11372681924131;0,485997457078686;0,896399677438301;1,1551422604131;0,456655869299606;14,4949245452881;0;0,822478832482802;1;1;15,2;0,863636363636364;0,95;1;0,950602828445453;0,9866;0,9097;0,969;0,9684;5036,08248273529;24;22;85;12;17;32;38;9;7
"14";13114;13114;"13114011002006";"URBANO";"13114011002";0,831330159818742;0,811014194352689;16,7020201472699;0,176929391989603;1,10904288390456;0,48495565483079;0,907228420168408;1,16979332423911;0,454022332330752;14,5503692626953;0;0,851431712884371;1;1;16;0,888888888888889;0,95;1;0,950602828445453;0,9866;0,9097;0,969;0,9684;4968,61771025608;27;27;78;5;10;19;20;11;13
"15";13114;13114;"13114011002007";"URBANO";"13114011002";0,744130481020125;0,815572317360464;17,0301831443515;0,179887141900336;1,12214106336229;0,485962218613142;0,923154547266639;1,20868846134586;0,453495624936981;14,5690698623657;0;0,680506196267574;1;1;13,4;0,653846153846154;0,947368421052632;1;0,93241735121389;0,983;0,8837;0,9597;0,9375;6168,17641175856;29;26;72;5;5;9;13;14;10
"16";13114;13114;"13114011002008";"URBANO";"13114011002";0,781310244765558;0,817918607984485;17,304075250455;0,183891967462962;1,12027649475932;0,483437527599471;0,94752435424518;1,19804483960088;0,50613712280047;14,0056276321411;8,47727998808489;0,704431714430533;0,998687664041995;0,957050823192556;12,5;0,837301587301587;0,941520467836257;0,932692307692308;0,93241735121389;0,983;0,8837;0,9597;0,9375;22353,870559504;254;252;639;32;52;97;110;104;114
"17";13114;13114;"13114011002009";"URBANO";"13114011002";0,847017403204625;0,813668250923366;17,5836806278069;0,186032194064004;1,10631419421718;0,449948694975432;0,998690602694061;1,1244909471815;0,581343176730624;13,5751113891602;74,3044594476799;0,772938150202673;1;0,996556473829201;15,2;0,8375;0,956810631229236;0,898989898989899;0,93241735121389;0,983;0,8837;0,9597;0,9375;17058,3257004926;264;240;643;42;38;71;105;99;171
"18";13114;13114;"13114011002010";"URBANO";"13114011002";0,737657514113858;0,802242186621638;16,4405568060068;0,177563648266409;1,05141302631434;0,435104653779476;0,953050631731288;1,10226136874622;0,475590024853751;14,7980737686157;11,7251740280302;0,680213615945959;1;0,974210186976144;11,6;0,871212121212121;0,922252010723861;0,888888888888889;0,910206919263067;0,9588;0,873;0,9327;0,9129;39848,4194168739;282;264;651;32;43;80;98;72;137
"19";13114;13114;"13114011002011";"URBANO";"13114011002";0,775182057276512;0,807894358993357;NA;NA;NA;NA;NA;NA;0,505804987985756;14,2601013183594;13,7130284408703;0,723991574525894;NA;NA;NA;NA;NA;0,911610314844297;0,910206919263067;0,9588;0,873;0,9327;0,9129;4157,9117723871;0;0;0;0;0;0;0;0;0
"20";13114;13114;"13114011002012";"URBANO";"13114011002";0,864955213485394;0,814277483248561;16,4285599951748;0,176236949953437;1,125429266702;0,49368168936795;0,925697589516568;1,2238026633737;0,516641753702573;13,7602052688599;9,02991411063099;0,856917508056976;1;1;16,3;0,909090909090909;0,933333333333333;1;0,950602828445453;0,9866;0,9097;0,969;0,9684;33877,2339715839;10;11;33;5;2;4;9;5;6
"21";13114;13114;"13114011002013";"URBANO";"13114011002";0,895632747973966;0,809992335131126;16,1077609643114;0,173017147317392;1,15571565523827;0,490399013448554;0,886965550445105;1,2070963520523;0,551937585391866;13,0897560119629;21,9860485477211;0,891019279285867;1;1;16,7;0,875;1;1;0,950602828445453;0,9866;0,9097;0,969;0,9684;5247,53698642971;18;16;47;3;4;7;9;7;8
"22";13114;13114;"13114011002014";"URBANO";"13114011002";0,826728567460704;0,816852015931459;16,3750593328455;0,173660829855519;1,21633481228638;0,509816101069643;0,872007688621151;1,28896437391449;0,549988823305123;12,8414220809937;18,4438608936858;0,739860612373226;1;1;15,5;0,800970873786408;0,948630136986301;0,854545454545455;0,950602828445453;0,9866;0,9097;0,969;0,9684;24555,3102146095;214;206;552;34;40;74;97;110;80
"23";13114;13114;"13114011003001";"URBANO";"13114011003";0,873220646870721;0,807209166562068;19,7521650604166;0,208034231303479;1,09378091431005;0,328785775506678;1,21147933032022;0,926888999978065;0,580148246103534;13,6597652435303;75,4420862981021;0,821626713769859;1;0,989367357788411;16,5;0,844155844155844;0,961352657004831;0,945945945945946;0,946998664446843;0,9768;0,9111;0,9703;0,9642;6336,18831239571;171;154;330;22;19;33;50;37;45
"24";13114;13114;"13114011003002";"URBANO";"13114011003";0,860897495276871;0,805816144915739;NA;NA;NA;NA;NA;NA;0,550198016640979;12,7453145980835;17,4528544268694;0,843536178855321;NA;NA;NA;NA;NA;0,953397017938438;0,930276807113193;0,9591;0,9013;0,9629;0,9352;55099,3798020895;0;0;0;0;0;0;0;0;0
"25";13114;13114;"13114011003003";"URBANO";"13114011003";0,846006510106283;0,80857431754424;NA;NA;NA;NA;NA;NA;0,515467052868453;13,5029859542847;6,53436849058879;0,843903151115183;NA;NA;NA;NA;NA;0,95529451545859;0,930276807113193;0,9591;0,9013;0,9629;0,9352;16405,639134489;0;0;0;0;0;0;0;0;0
"26";13114;13114;"13114011003007";"URBANO";"13114011003";0,851037482843838;0,809756447789721;18,0639999462585;0,1956462744727;1,08807912009771;0,378338511126955;1,10424883634702;1,07247446416839;0,539855406831106;14,0133752822876;28,3224263116038;0,849080694002682;1;0,987770077456176;16,6;0,9;0,957915831663327;0,947916666666667;0,910206919263067;0,9588;0,873;0,9327;0,9129;45647,438133528;446;370;862;75;67;116;175;96;125
"27";13114;13114;"13114011003008";"URBANO";"13114011003";0,853423963218967;0,804864414632936;18,4404641665231;0,20084466927536;1,0738939812541;0,344625555790921;1,17896976037997;0,969618260820887;0,535848641953853;14,3787641525269;43,2954156307652;0,842974861162065;1;0,979161239906226;16,6;0,90228013029316;0,944711538461538;0,95959595959596;0,930276807113193;0,9591;0,9013;0,9629;0,9352;25682,991584401;349;307;752;70;72;124;175;99;95
"28";13114;13114;"13114011003009";"URBANO";"13114011003";0,839982639422329;0,801214395945717;NA;NA;NA;NA;NA;NA;0,512565195905877;14,8076601028442;40,3163712438733;0,841379384352206;NA;NA;NA;NA;NA;0,951305886602723;0,930276807113193;0,9591;0,9013;0,9629;0,9352;6947,20971720704;0;0;0;0;0;0;0;0;0
"29";13114;13114;"13114011003010";"URBANO";"13114011003";0,817940525869398;0,801966486393325;17,7523008091309;0,193539340733497;1,06381322986132;0,35763691696529;1,12243310573681;0,998800679947759;0,505448209783327;14,4367637634277;18,6114927993942;0,821030221697934;1;0,991809991809992;16,6;0,858585858585859;0,948051948051948;0,940298507462687;0,910206919263067;0,9588;0,873;0,9327;0,9129;6552,62150435615;111;99;322;15;36;62;63;67;50
"30";13114;13114;"13114011003011";"URBANO";"13114011003";0,813738321858721;0,80259188266892;17,9630169735597;0,193701249775784;1,07629956474823;0,349281827991004;1,13679844451962;1,01283351234041;0,459988709196136;15,0386009216309;8,96820123327684;0,856945231849253;1;0,974025974025974;17;0,909090909090909;0,974025974025974;0,923076923076923;0,910206919263067;0,9588;0,873;0,9327;0,9129;5677,97388910316;70;55;102;3;2;3;6;13;7
"31";13114;13114;"13114011003012";"URBANO";"13114011003";0,840478164640435;0,803414268667096;NA;NA;NA;NA;NA;NA;0,49224686983071;15,14488697052;30,4708684312077;0,880619467943651;NA;NA;NA;NA;NA;0,969384935484002;0,910206919263067;0,9588;0,873;0,9327;0,9129;6900,27660401414;0;0;0;0;0;0;0;0;0
"32";13114;13114;"13114011003013";"URBANO";"13114011003";0,843734018341577;0,804286020928795;17,786163724492;0,189901510126603;1,0752422707348;0,36956643840933;1,09828806812005;1,05081943192384;0,506776564511043;14,2335090637207;13,6857225517943;0,872128505513744;1;1;16,6;0,926470588235294;0,934065934065934;1;0,910206919263067;0,9588;0,873;0,9327;0,9129;7160,72290362164;78;68;187;24;20;35;54;9;43
"33";13114;13114;"13114011003014";"URBANO";"13114011003";0,838870442987297;0,811714813576094;18,1732982282637;0,190679718199387;1,11247040545249;0,382441773612019;1,10557421607161;1,13009890522799;0,487856477011607;14,9311180114746;20,9999793781432;0,873296958726062;1;0,989304812834225;17;0,918918918918919;0,963302752293578;0,954545454545455;0,910206919263067;0,9588;0,873;0,9327;0,9129;14505,2340441726;85;74;194;20;15;26;43;22;28
"34";13114;13114;"13114011003015";"URBANO";"13114011003";0,758207595532206;0,793307037965717;16,8312840854982;0,173792873046441;1,04915845175319;0,367649179558061;1,02759804447807;1,06503531480045;0,444160913103302;15,2304592132568;4,88551777651431;0,764195014098595;1;1;15,7;0,764705882352941;0,952830188679245;0,944444444444444;0,910206919263067;0,9588;0,873;0,9327;0,9129;22064,9596861442;22;17;146;5;8;14;16;18;9
"35";13114;13114;"13114011003500";"URBANO";"13114011003";0,851459007160239;0,814972850660876;18,5633295644477;0,196730521152417;1,09318872729346;0,401375524951094;1,07644915804697;1,09885745859115;0,528075570652033;13,5229244232178;12,2869106701011;0,856538804260904;1;1;15,6;0,913793103448276;0,970443349753695;0,96969696969697;0,910206919263067;0,9588;0,873;0,9327;0,9129;36180,1650234964;67;58;281;8;5;9;16;33;32
"36";13114;13114;"13114011004001";"URBANO";"13114011004";0,833180526905572;0,782431634636909;16,9570090274239;0,184124654192723;0,995096409274391;0,315210398816511;1,14791643127834;0,856125093197777;0,496546413558258;14,4857311248779;14,6092111962879;0,857517377468546;1;0,993552546744036;15,9;0,921875;0,959731543624161;0,970149253731343;0,934503009568415;0,9624;0,8949;0,9679;0,9595;36539,8589669852;282;256;560;22;21;38;55;67;152
"37";13114;13114;"13114011004002";"URBANO";"13114011004";0,821650504260874;0,793618802942275;NA;NA;NA;NA;NA;NA;0,456321527241853;15,416145324707;12,1368262034061;0,866309054945914;NA;NA;NA;NA;NA;0,974138845678032;0,930276807113193;0,9591;0,9013;0,9629;0,9352;10733,48832046;0;0;0;0;0;0;0;0;0
"38";13114;13114;"13114011004004";"URBANO";"13114011004";0,808134331416278;0,792711055442294;17,4244130926847;0,188990081339841;1,03207800974614;0,329880776610744;1,17070829922108;0,926690095479928;0,442687364391863;15,8294439315796;9,23941006512401;0,847936955684886;1;0,98989898989899;15,9;0,891566265060241;0,951923076923077;1;0,934503009568415;0,9624;0,8949;0,9679;0,9595;7201,0228635855;90;83;185;12;6;11;23;21;42
"39";13114;13114;"13114011004005";"URBANO";"13114011004";0,789036449201437;0,786759904189949;17,006221343607;0,18338925034218;1,00496758571008;0,323520818974611;1,17563372100907;0,89705899954034;0,428166957783206;15,3788194656372;0,778077641807141;0,836454111282839;1;0,981541301338256;16;0,948863636363636;0,961702127659575;0,886363636363636;0,925922537916903;0,9672;0,8862;0,9487;0,9396;18043,4896284929;197;176;334;10;13;24;29;44;32
"40";13114;13114;"13114011004006";"URBANO";"13114011004";0,777533924206072;0,773992438802392;16,0943897455245;0,171257849942074;0,971837127176189;0,319246082651503;1,12124542719029;0,845389692172374;0,43080067839187;16,207483291626;6,13644151583629;0,82217397628485;1;0,973262032085562;15,7;0,933884297520661;0,920863309352518;0,959183673469388;0,925922537916903;0,9672;0,8862;0,9487;0,9396;27714,8346949886;136;121;259;12;16;29;36;49;43
"41";13114;13114;"13114011004901";"URBANO";"13114011004";0,825823910854145;0,804066115107913;17,834390051335;0,182253147912619;1,10523659093221;0,365691036254385;1,13258867745706;1,08739223502727;0,408132950648462;16,5829601287842;0;0,917262560786424;1;1;15;1;1;1;0,925922537916903;0,9672;0,8862;0,9487;0,9396;10360,9541116247;5,60352810061442;2,54705822755201;24,4517589844993;0;1,0188232910208;2,03764658204161;1,5282349365312;2,54705822755201;0
"42";13114;13114;"13114011004901";"URBANO";"13114011004";0,817282810052645;0,795332929017705;17,500457553069;0,188439320804224;1,05351753937245;0,338119641497947;1,12807734014879;0,97476584330352;0,414453439373713;15,8856964111328;0;0,917262560786424;1;1;15;1;1;1;0,910206919263067;0,9588;0,873;0,9327;0,9129;9254,32713527745;5,39647189938558;2,45294177244799;23,5482410155007;0;0,981176708979196;1,96235341795839;1,47176506346879;2,45294177244799;0
"43";13114;13114;"13114011005001";"URBANO";"13114011005";0,856002325229023;0,783878927035228;17,5192645238213;0,186485815025689;0,991004619658543;0,303639968883476;1,25242884561009;0,817524650725927;0,549889513412365;14,1748342514038;51,2008243236609;0,851165796762761;1;0,983534101741919;16,3;0,90382626680455;0,95820189274448;0,968;0,934503009568415;0,9624;0,8949;0,9679;0,9595;49053,7285734806;1049;967;2220;144;165;264;368;250;393
"44";13114;13114;"13114011006001";"URBANO";"13114011006";0,841166459280953;0,786803627467326;17,7971506868356;0,189074137909215;0,992224520956329;0,305596321090796;1,28741015929049;0,815425266247438;0,509134701548869;14,6318197250366;28,0748356309889;0,857507078759919;1;0,986539656243529;16,2;0,917189460476788;0,965551181102362;0,957746478873239;0,934503009568415;0,9624;0,8949;0,9679;0,9595;46729,9061062103;878;797;1719;97;86;158;228;213;307
"45";13114;13114;"13114011006002";"URBANO";"13114011006";0,883048949775513;0,79428150650571;18,3837464678781;0,195129869033359;1,02414682498901;0,311636389991409;1,26479689874183;0,870649006596705;0,548482263116002;14,1504859924316;46,5658029305649;0,899576388489885;1;1;16,4;0,944444444444444;0,96969696969697;1;0,934503009568415;0,9624;0,8949;0,9679;0,9595;1693,35876599513;17;18;56;5;5;9;12;7;6
"46";13114;13114;"13114011007001";"URBANO";"13114011007";0,82320759832153;0,801306712065456;NA;NA;NA;NA;NA;NA;0,476879667247711;14,65540599823;9,94316161708852;0,832384939766329;NA;NA;NA;NA;NA;0,932646742244506;0,939259774236631;0,9831;0,8947;0,9502;0,9622;4844,55075452838;0;0;0;0;0;0;0;0;0
"47";13114;13114;"13114011007002";"URBANO";"13114011007";0,813533085863391;0,78722963182145;18,5742048726416;0,190158862094369;0,921895007006912;0,292618562322248;1,48558027407782;0,742141867186389;0,454764577547117;14,8877763748169;4,48275839890351;0,842920480424753;1;0,987714987714988;15,7;0,940366972477064;0,954703832752613;0,934426229508197;0,944382443879325;0,9759;0,9074;0,9612;0,9682;41509,4640434657;222;218;429;10;14;28;30;61;57
"48";13114;13114;"13114011007003";"URBANO";"13114011007";0,846437654088114;0,780556864589959;17,8178189664461;0,187380890854685;0,91274788746139;0,292464476704584;1,36655074925446;0,735454891201902;0,500243847936423;14,455039024353;15,5865817063254;0,873953266733585;1;0,978354978354978;16,5;0,951871657754011;0,960698689956332;0,956521739130435;0,944382443879325;0,9759;0,9074;0,9612;0,9682;5774,19742800156;210;187;332;26;12;24;47;23;42
"49";13114;13114;"13114011007004";"URBANO";"13114011007";0,857539084567393;0,785158948355004;18,0354504342973;0,189574751253028;0,946249615736512;0,29789466681292;1,34932327791694;0,775152761295951;0,518417735724271;14,1192979812622;16,5434886848756;0,874739859850777;1;1;16,7;0,892857142857143;0,978354978354978;0,971428571428571;0,944382443879325;0,9759;0,9074;0,9612;0,9682;8709,76307484237;181;168;388;40;29;57;85;35;53
"50";13114;13114;"13114011007005";"URBANO";"13114011007";0,796124977046806;0,776663273854133;17,5180069314545;0,182699540554293;0,909910773118112;0,289096116746255;1,35864887460852;0,72699702761204;0,425828866007209;15,9866209030151;3,5285522535755;0,845474186336832;1;1;15,9;0,90625;0,930555555555556;1;0,944382443879325;0,9759;0,9074;0,9612;0,9682;8299,07420159904;66;64;125;3;4;8;9;25;21
"51";13114;13114;"13114011007006";"URBANO";"13114011007";0,83724635656411;0,77541124563223;17,2134030722337;0,18262971977219;0,944370443800319;0,291111391095121;1,27660457194111;0,744609375917062;0,494603352327588;14,7054462432861;19,7077268726669;0,865231035712113;1;0,9826656394453;16,6;0,942065491183879;0,95954356846473;0,938888888888889;0,944382443879325;0,9759;0,9074;0,9612;0,9682;27510,2797303712;944;794;1457;91;43;85;165;180;179
"52";13114;13114;"13114011008001";"URBANO";"13114011008";0,892973398728595;0,814336463443305;21,2510934281744;0,210632564695378;1,09088089924282;0,309298409912243;1,42694182706429;0,923779266658789;0,55188498775188;14,1655378341675;53,9182980724426;0,887303717472173;1;0,988505747126437;16,8;0,932642487046632;0,965072133637054;0,981481481481482;0,944382443879325;0,9759;0,9074;0,9612;0,9682;375033,774882132;870;772;2701;222;161;388;547;864;137
"53";13114;13114;"13114011008002";"URBANO";"13114011008";0,851418042373907;0,80596411425002;19,0152428503084;0,204290629770235;1,07401689426088;0,33128133809997;1,24548605116537;0,940063742854184;0,537832990040935;14,2638063430786;39,0769233413044;0,83563328649117;1;0,990549990549991;16,6;0,880382775119617;0,953690303907381;0,942307692307692;0,930276807113193;0,9591;0,9013;0,9629;0,9352;28514,7998787948;481;418;1208;114;75;181;270;156;172
"54";13114;13114;"13114011009001";"URBANO";"13114011009";0,86815733569066;0,8112195318098;NA;NA;NA;NA;NA;NA;0,548646307811462;13,474102973938;24,1105730362848;0,828016399092034;NA;NA;NA;NA;NA;0,937973362155177;0,957353775224574;0,9872;0,9162;0,9775;0,9826;7804,1683314509;0;0;0;0;0;0;0;0;0
"55";13114;13114;"13114011009002";"URBANO";"13114011009";0,849415522109016;0,805136773939498;NA;NA;NA;NA;NA;NA;0,50830445722332;14,346360206604;16,3342457406576;0,834661882204749;NA;NA;NA;NA;NA;0,923298548283462;0,957353775224574;0,9872;0,9162;0,9775;0,9826;2092,7199795479;0;0;0;0;0;0;0;0;0
"56";13114;13114;"13114011009003";"URBANO";"13114011009";0,841696948227817;0,80983689833434;22,5999319993346;0,211978332847989;1,10275336122316;0,288206763305654;1,31099950988728;0,898858870739652;0,501652477314019;14,7534475326538;26,2526756324604;0,820231218675736;1;0,994620763851533;15,8;0,93125;0,947826086956522;0,887096774193548;0,957353775224574;0,9872;0,9162;0,9775;0,9826;11051,8356659603;169;160;394;18;21;35;49;62;63
"57";13114;13114;"13114011009004";"URBANO";"13114011009";0,804381827510395;0,804343887216084;22,3045761403494;0,209096513073286;1,05505930731018;0,285478376714245;1,25382667563464;0,87769197045552;0,428170635927382;15,3219347000122;0,462261849334387;0,820005472058077;1;0,99359795134443;15,6;0,888675623800384;0,96;0,931506849315068;0,957353775224574;0,9872;0,9162;0,9775;0,9826;21203,0484082596;568;521;1274;110;89;150;249;146;229
"58";13114;13114;"13114011009005";"URBANO";"13114011009";0,855740039497021;0,810951454704926;22,6856138095998;0,213314214958549;1,08371713114345;0,292172214345562;1,2422929248856;0,938299215017157;0,55184131001262;14,1833257675171;54,8784405110398;0,798734010604224;1;1;15,6;0,850574712643678;0,960352422907489;0,918032786885246;0,957353775224574;0,9872;0,9162;0,9775;0,9826;13753,0805005352;199;174;483;31;37;62;85;61;127
"59";13114;13114;"13114011009006";"URBANO";"13114011009";0,863360833100643;0,796858672230955;NA;NA;NA;NA;NA;NA;0,500501224426189;14,7772617340088;26,0641580060364;0,880341861020086;NA;NA;NA;NA;NA;0,953058674227785;0,957353775224574;0,9872;0,9162;0,9775;0,9826;34555,8434758335;0;0;0;0;0;0;0;0;0
"60";13114;13114;"13114011009007";"URBANO";"13114011009";0,901450802112244;0,803784458842267;21,8449989901911;0,208125099701723;1,04263979295239;0,284282897222305;1,38651308645764;0,82886599315176;0,528199063050318;14,4833498001099;41,5619182930542;0,932326438298002;1;1;17,6;0,958333333333333;0,971428571428571;1;0,951590771876544;0,9855;0,9129;0,9643;0,9743;10126,1722100032;24;24;97;0;11;19;14;37;14
"61";13114;13114;"13114011009008";"URBANO";"13114011009";0,861059394254953;0,792216671247644;20,6467044657202;0,200812233702961;1,00658277710651;0,278046662096093;1,32437198044666;0,775660712806336;0,441118001183365;14,8422527313232;0;0,945245330568065;1;1;18,6;1;0,956521739130435;0,952380952380952;0,951590771876544;0,9855;0,9129;0,9643;0,9743;3009,60818074411;18;17;72;6;13;22;24;21;9
"62";13114;13114;"13114011009009";"URBANO";"13114011009";0,785629273685786;0,78875077093179;20,2589128321144;0,198505378815949;0,997920356108057;0,276570038400374;1,29839342613709;0,764810732663867;0,437562726275411;14,9435052871704;0;0,786404576697235;1;0,962121212121212;16,9;0,782608695652174;0,971428571428571;0,923076923076923;0,957353775224574;0,9872;0,9162;0,9775;0,9826;1599,12026335488;24;23;80;7;15;25;28;13;10
"63";13114;13114;"13114011009010";"URBANO";"13114011009";0,844162875168162;0,788299584933506;20,1963707393763;0,198175743183284;0,981907910886984;0,276375932645028;1,33359589100908;0,748722660268841;0,462102526888621;15,7550096511841;18,4880860713398;0,89231536657483;1;1;17,6;0,923076923076923;0,974358974358974;0,9375;0,951590771876544;0,9855;0,9129;0,9643;0,9743;4860,01766290399;36;26;99;12;19;32;39;16;13
"64";13114;13114;"13114011009011";"URBANO";"13114011009";0,89072664047185;0,807895294633651;21,8005798339271;0,209544172420661;1,0279101991392;0,292193182696746;1,46443165069719;0,83679895355929;0,491753449374334;15,3258590698242;36,3435027983087;0,941899397094885;1;1;18,6;1;0,964912280701754;0,930232558139535;0,951590771876544;0,9855;0,9129;0,9643;0,9743;25264,6267324393;27;27;127;0;9;15;11;43;18
"65";13114;13114;"13114011009012";"URBANO";"13114011009";0,858273609109627;0,792399479592994;20,2674666192733;0,200383589695678;0,996514754020988;0,285195422457439;1,34122258722129;0,768928428983523;0,440404996589268;15,2107734680176;3,36723425024936;0,939862753434479;1;1;16,0926222935044;1;1;1;0,951590771876544;0,9855;0,9129;0,9643;0,9743;12740,9582606116;1;11;31;0;0;1;0;25;0
"66";13114;13114;"13114011009013";"URBANO";"13114011009";0,844500448988193;0,792779633135361;20,3334853427656;0,200187726825423;1,00612163911926;0,282529189090393;1,31467136718429;0,793146243062053;0,460372981659981;14,4475870132446;0,041144833707986;0,884518353950526;1;1;17,2;0,932203389830508;0,968085106382979;0,9375;0,957353775224574;0,9872;0,9162;0,9775;0,9826;11549,2275148086;68;59;213;18;46;78;80;32;23
"67";13114;13114;"13114011009014";"URBANO";"13114011009";0,895724832419111;0,788986632651007;19,8462430304403;0,197618700024265;0,994148270719294;0,281654452907222;1,28300596071402;0,784136397063165;0,521270028669042;14,6271104812622;41,4360255206378;0,936137039107021;1;1;17,1;0,95;1;1;0,957353775224574;0,9872;0,9162;0,9775;0,9826;3844,05601142696;20;20;91;9;25;42;43;15;9
